,LAT,LON,SOG,COG
10,49.32604610118538,-123.39216886763334,4.4,13.308833326727779
11,49.327176506671,-123.3914620475074,12.1,292.2291060495339
12,49.3270792288871,-123.38632622706683,48.7,1.6579813442515245
13,49.33845818216903,-123.37516515317252,33.9,302.65629992800234
14,49.33845818216903,-123.37516515317252,24.1,328.1033548316291
15,49.3461799826899,-123.37028666700851,43.8,292.429331356946
16,49.347343453150735,-123.36988009291636,38.1,282.8606288688363
17,49.35038643862277,-123.36252168315455,31.0,327.66401412143506
18,49.35238649467173,-123.36367399442673,35.4,69.37504900676551
19,49.35265767600534,-123.36274269517722,4.4,335.97525719740776
