,LAT,LON,SOG,COG
30,49.406023021074766,-123.29798671083384,21.7,37.32058668103484
31,49.40974385989926,-123.30177823850191,24.6,56.38059020026704
32,49.41139505811772,-123.30056298686931,33.1,295.6508337168402
33,49.418288105739606,-123.29239062790384,5.4,307.7196113111575
34,49.42911520237844,-123.27998821561752,21.3,306.7632958075295
35,49.436044405020795,-123.27800131409073,39.3,280.5919309968651
36,49.436044405020795,-123.27800131409073,27.1,306.88341578810605
37,49.434597596144435,-123.2801759789666,3.4,314.4292831372061
38,49.43407081412226,-123.28317565246246,3.3,344.9303436715939
39,49.4367226426635,-123.28869009103883,36.6,36.40639335085791
