,LAT,LON,SOG,COG
10,49.31230850857693,-123.37629609618601,36.8,12.563832937166566
11,49.30953133927782,-123.36126355872003,20.2,15.77247702628209
12,49.3144574984509,-123.35716993919762,13.4,298.5141784894099
13,49.31469674319118,-123.3514931773314,34.1,356.3094553997624
14,49.322599803631185,-123.34352839856763,21.3,303.37480986407917
15,49.3256172699966,-123.33575132866454,28.4,329.30424353607566
16,49.33287706621313,-123.33105472060423,36.7,292.91787996321756
17,49.33287706621313,-123.33105472060423,29.7,343.1542704258044
18,49.337309802294286,-123.33191631702374,37.5,82.76130504521572
19,49.348234997160624,-123.32467266370942,33.2,293.4203135490599
