,LAT,LON,SOG,COG
0,49.2991,-123.46484,48.3,285.86205328803095
1,49.29809220879902,-123.44440040616554,9.9,4.303784756150662
2,49.2994616198037,-123.44075801502215,47.8,330.10470177537405
3,49.31221836554365,-123.43518878777147,21.1,285.9303011951743
4,49.31703286480119,-123.43008949707807,49.3,304.6985186582731
5,49.31705176280396,-123.40915972214641,8.9,359.91292914324833
6,49.31938229432543,-123.40790763905447,5.2,289.35154828138417
7,49.319759960103,-123.4057768534796,17.8,344.8290276691669
8,49.322387416659694,-123.3993769612172,2.2,327.8667263187967
9,49.32264440903156,-123.39852963968183,16.1,335.1084964854578
10,49.32555370446286,-123.39334105200771,0.2,319.3743672417619
11,49.32554036566682,-123.39325861796016,22.9,13.904560990008349
12,49.32470781884934,-123.38361885951119,20.9,7.523370331430272
13,49.322628816006926,-123.37533436692381,1.8,20.999754950665192
14,49.32303450323838,-123.37488838067307,5.3,305.7006340838162
15,49.32396580779009,-123.37314650622584,15.9,320.717857220969
16,49.32417524337085,-123.36640297601996,31.4,357.27714325047975
17,49.330110885987196,-123.35664058483778,20.2,317.0660194529371
18,49.333090276356685,-123.34937400457432,8.3,327.8944463818634
19,49.33486134737852,-123.34712004908285,0.8,309.74926987413767
20,49.33501352413622,-123.34687264731356,16.2,316.7337463413874
21,49.33554348705654,-123.34004052979387,1.2,353.2281307010303
22,49.3355043753791,-123.33953441824053,20.0,6.743995283413426
23,49.340869319035185,-123.33735503450829,4.5,284.8655912140279
24,49.340869319035185,-123.33735503450829,4.4,290.1778509693201
25,49.35289068990153,-123.32827647349012,42.8,296.2584986759548
26,49.35561061865113,-123.32887203427204,10.9,81.86011951742759
27,49.36210551928905,-123.31116241268019,48.8,330.6802153951078
28,49.3679412356719,-123.31190823469535,7.5,85.22897822103143
29,49.37381949212095,-123.29298777656189,49.4,334.5494842145454
30,49.37569250485046,-123.29052166392556,27.8,310.6858749347348
31,49.37707127044075,-123.28986867972901,34.2,287.18325499833804
32,49.37707127044075,-123.28986867972901,15.5,68.12770021537503
33,49.39036962676331,-123.29245287506035,38.5,82.77080167986918
34,49.393100673548204,-123.29199160830622,39.5,276.29107537400705
35,49.40402324139731,-123.28045535180071,25.4,304.57490610009506
36,49.40979796081873,-123.27896564452246,45.2,279.5547861475566
37,49.41732781763945,-123.29647514290025,48.6,33.396386558927865
38,49.41976908377037,-123.29705144553932,36.9,81.24509087351994
39,49.4211325238821,-123.29632630094827,46.3,289.13426244584
40,49.42576055505562,-123.29367735892012,2.1,290.47295688976243
41,49.4263340845701,-123.29399843834871,19.0,69.93953026922014
42,49.43067970079216,-123.29559258432414,27.2,76.54433859663473
43,49.43073178942397,-123.29556318188479,8.9,290.2116226039163
44,49.43547674616193,-123.30204628511939,40.4,48.2983756698453
45,49.43547674616193,-123.30204628511939,4.9,330.0471464194885
46,49.424563893955025,-123.31398157196077,10.0,305.50625415018374
47,49.4252589027514,-123.31805673345863,29.1,14.653888550601138
