,LAT,LON,SOG,COG
0,49.2991,-123.46484,45.0,310.2496362574664
1,49.30892136896418,-123.45304171640159,30.7,308.14651096955066
2,49.30624814304797,-123.44066880415683,12.0,18.28023754380814
3,49.30724045260385,-123.4358067265406,17.8,342.6636886837789
4,49.30983573153627,-123.42937780765831,8.3,328.3064295327102
5,49.309483345912405,-123.42589612333639,20.4,8.797972613765396
6,49.30769254100366,-123.417681556932,31.5,18.435991849019203
7,49.30959405435041,-123.40463093737844,33.7,347.43263819712104
8,49.30729957557294,-123.39076355647829,5.6,14.195407756072399
9,49.30876944711815,-123.38999115462124,18.5,288.96224742413847
10,49.30787134402981,-123.38225962267857,49.6,10.070869649305408
11,49.31250759410106,-123.36243539451867,33.3,340.3109414743851
12,49.311199574172974,-123.34844200480507,0.3,8.131052620417961
13,49.311212584202806,-123.34831622224745,18.7,351.01036859105744
14,49.31622141392342,-123.34623725801116,37.0,285.1813664013997
15,49.32437132767369,-123.336680288234,12.1,307.4685205486743
16,49.32666853862874,-123.33293263039286,42.6,316.8369754059151
17,49.32666853862874,-123.33293263039286,45.3,318.131218949281
18,49.33883184528384,-123.33726969587806,31.7,76.88416298094945
19,49.34569183471924,-123.32953561604165,16.9,306.37460879673347
20,49.34897888055617,-123.3287153830709,48.3,279.25915904575385
21,49.35213854163203,-123.322902386532,49.6,320.23671474302915
22,49.353832766040235,-123.32051320369206,38.8,312.651052786434
23,49.35896518644426,-123.3168538953149,36.4,294.97132922614037
24,49.36454895426933,-123.30655464613879,40.4,320.30110809200454
25,49.37380250564886,-123.30447210122344,1.9,278.3601027532061
26,49.37533640016104,-123.3048555850845,29.8,80.72855254678068
27,49.380431615020946,-123.30388585590832,8.5,277.08324310371546
28,49.39055605238376,-123.28959886705452,9.9,312.64670379444385
29,49.39055605238376,-123.28959886705452,41.5,287.89037931493027
30,49.4030136770158,-123.29095548057573,42.4,85.93504682128335
31,49.41044425470996,-123.29734459261559,32.4,60.706433875879554
32,49.413772139344424,-123.29754312314944,36.4,87.7710093870858
33,49.41868798243928,-123.29679372248195,33.8,275.6795613543011
34,49.42052313349494,-123.29465952622033,15.3,307.1859015329874
35,49.425980287697655,-123.29697126736075,7.0,74.55359502518039
36,49.434714226636835,-123.29638572689674,8.3,272.50352741166824
37,49.434714226636835,-123.29638572689674,41.0,344.3046270016397
38,49.44033929463234,-123.31348425318853,12.8,26.776046965412135
39,49.43648663388399,-123.32513773632365,13.6,333.12097301207484
40,49.43795874240724,-123.32971865435829,15.6,26.234757783937567
41,49.44100619746701,-123.33568105926501,13.9,38.09121843216836
42,49.439240943442385,-123.3379504988055,34.5,309.9754584666784
43,49.434572802749265,-123.34286291665379,13.3,304.46226265372314
44,49.427091709626325,-123.34979824849219,13.3,301.1614171106478
45,49.425351301006714,-123.3638865091136,46.8,349.2810722288519
46,49.42455865051256,-123.36593597249569,37.0,329.3362652494686
47,49.424327503386074,-123.37379910058941,41.1,357.42267922272924
48,49.43128125423674,-123.39201293321675,19.2,30.34842130219313
