,LAT,LON,SOG,COG
0,49.2991,-123.46484,16.1,311.1802090008872
1,49.30081986340553,-123.45853367201119,42.9,337.3603009802688
2,49.30142923382806,-123.4403506573966,3.4,357.05943001220817
3,49.30196347644178,-123.43916120608336,21.7,325.5169997423809
4,49.3038579421678,-123.43041884888086,32.9,341.662453944193
5,49.30443158189674,-123.4164827296243,12.2,356.3928462067568
6,49.30371248833863,-123.41142282673083,22.4,12.259601402195756
7,49.306129282350895,-123.40266328354258,18.7,337.1200835056513
8,49.30928875678872,-123.39636615129238,23.9,322.49736357146764
9,49.31425326229236,-123.38963764567008,32.2,311.54235630400933
