,LAT,LON,SOG,COG
30,49.3635165252839,-123.29174733853753,37.9,71.99326733028086
31,49.3636457655598,-123.29182470943526,12.7,68.64476146866915
32,49.37347970001034,-123.30124880095852,9.8,57.96380647601593
33,49.378581899855085,-123.30092227270993,41.4,272.3927210926701
34,49.38387968358382,-123.3006429030637,26.6,271.9717315666417
35,49.387165430926174,-123.30594726799133,32.6,43.498976385929005
36,49.387165430926174,-123.30594726799133,16.5,11.765817554617655
37,49.387241372580455,-123.30612518290597,34.6,33.17919495359125
38,49.393515092944746,-123.32107432300283,41.6,32.74334683786448
39,49.39243708393009,-123.32872157576328,20.0,347.81610494878566
