,LAT,LON,SOG,COG
20,49.355365766705106,-123.33181848106868,9.5,87.11457886927172
21,49.36862137408621,-123.33586101998885,28.8,78.73640994341493
22,49.374529568060964,-123.32997224863169,47.0,303.0564511143411
23,49.38482415012697,-123.3168886691957,19.2,309.6804851972052
24,49.390650869728915,-123.31668522527956,1.0,271.3056282254275
25,49.396991207208245,-123.30020028261555,2.0,329.4848943203493
26,49.40148767458171,-123.29589871868423,5.5,301.9770640036084
27,49.40294168717827,-123.29426252347304,31.5,306.291852030233
28,49.40294168717827,-123.29426252347304,28.6,34.15155618960292
29,49.40479473682427,-123.29551765278867,46.8,66.15441904146326
