,LAT,LON,SOG,COG
0,49.2991,-123.46484,28.5,359.6024063619127
1,49.30571482486789,-123.4582077655324,19.4,303.24858618905733
2,49.30457401475511,-123.45016063071998,19.3,12.2294349390895
3,49.30384899938027,-123.44204452898875,24.1,7.775921779228369
4,49.308055839994935,-123.43409194466827,42.5,321.0243822720257
5,49.313596179779374,-123.41816521885232,44.2,331.9788919701384
6,49.31486155986148,-123.39950173527407,35.4,354.0722465877122
7,49.313508037740476,-123.38461719933254,45.1,7.9128942041962205
8,49.322462342200446,-123.37123830178378,39.5,314.3211652568229
9,49.32690883545871,-123.35590793339209,3.9,336.06544173824386
