,LAT,LON,SOG,COG
30,49.4030136770158,-123.29095548057573,42.4,85.93504682128335
31,49.41044425470996,-123.29734459261559,32.4,60.706433875879554
32,49.413772139344424,-123.29754312314944,36.4,87.7710093870858
33,49.41868798243928,-123.29679372248195,33.8,275.6795613543011
34,49.42052313349494,-123.29465952622033,15.3,307.1859015329874
35,49.425980287697655,-123.29697126736075,7.0,74.55359502518039
36,49.434714226636835,-123.29638572689674,8.3,272.50352741166824
37,49.434714226636835,-123.29638572689674,41.0,344.3046270016397
38,49.44033929463234,-123.31348425318853,12.8,26.776046965412135
39,49.43648663388399,-123.32513773632365,13.6,333.12097301207484
