,LAT,LON,SOG,COG
20,49.33646139218086,-123.35186463415017,20.8,350.7222077742241
21,49.33761760780589,-123.34320963858076,19.8,348.44293972946537
22,49.341110300532904,-123.33671710703581,5.2,320.5341195202081
23,49.341110300532904,-123.33671710703581,15.1,284.4103577544506
24,49.347421329217994,-123.32866790976826,9.4,309.80232465573556
25,49.349302175954655,-123.32628317424728,14.5,309.6357427229017
26,49.35069105827627,-123.32568286613257,13.0,285.7679529665725
27,49.35574668071892,-123.31971715136154,27.7,307.6246874033567
28,49.35826016575138,-123.31902924388773,12.6,280.1356497276412
29,49.36553831796324,-123.3141796272573,26.4,293.5170367821762
