,LAT,LON,SOG,COG
0,49.2991,-123.46484,12.4,328.40006053306695
1,49.30049862143177,-123.46003172342604,18.6,336.01925715063703
2,49.30109999518663,-123.45219163219788,18.3,353.3071651224196
3,49.302440137084936,-123.44470020718562,29.8,344.69786181250856
4,49.30479395427934,-123.43257539724605,0.4,343.46055709796116
5,49.30483333515678,-123.43241666427794,27.2,339.22286155939184
6,49.30737966507236,-123.42154832961496,20.1,340.2831519233978
7,49.3091919950769,-123.41347938896234,27.2,341.0388789129454
8,49.31374468677993,-123.40426924446666,25.9,322.9055976275537
9,49.31807266252748,-123.39549027811753,19.1,322.97688089164194
