,LAT,LON,SOG,COG
50,49.403006088478186,-123.29558304021187,1.8,280.4993214728458
51,49.40835050101279,-123.29658375348446,20.9,83.03407467965798
52,49.41349556995443,-123.29594109329955,1.5,274.65910222783833
53,49.41682754741675,-123.29817076904185,6.9,66.41528809307636
54,49.42089659495823,-123.30055960261873,23.5,69.04430125833181
55,49.428192741677165,-123.30087902239701,1.2,88.36434989144412
56,49.4299773231531,-123.30194389351651,27.6,68.73454301973914
57,49.431518921963836,-123.30279022025069,26.5,70.2996802347043
58,49.435152383315334,-123.30501809671287,6.6,68.20480169616647
59,49.43765732545799,-123.30712994990442,0.4,61.19850357300261
