,LAT,LON,SOG,COG
0,49.2991,-123.46484,11.5,333.0146324143428
1,49.300527555937464,-123.46047488756349,17.5,333.4295965959196
2,49.30201092349738,-123.45340268255427,29.3,342.2143456833178
3,49.3035135049312,-123.44118140183551,25.8,349.34727402276235
4,49.30553349095611,-123.43067581076728,17.6,343.6103728887626
5,49.30756213424138,-123.42388021195376,6.0,335.458770719362
6,49.30799064080004,-123.4214192155438,9.5,345.08764993763975
7,49.30855157445532,-123.41747911980454,24.8,347.7150999034468
8,49.31318934628702,-123.40970042905323,21.9,317.6356239228097
9,49.31458414604671,-123.40065170945401,2.9,346.7301187086876
