,LAT,LON,SOG,COG
30,49.34356884576676,-123.3294940153086,22.8,298.0673185194119
31,49.34443324979124,-123.32918200259147,4.1,283.2701447097753
32,49.34698629334053,-123.32669819768073,12.6,302.44064492833
33,49.35072059942768,-123.32334464191524,29.6,300.3990010048506
34,49.35482570664252,-123.32137610364511,9.6,287.3930244598373
35,49.36054404513757,-123.3136374238808,21.2,311.47302386437
36,49.362861194617004,-123.31145684878177,12.5,301.57599713394694
37,49.36288416241734,-123.31143299401147,11.8,304.15100655628373
38,49.363531361054015,-123.31119184971884,10.3,283.67708769546283
39,49.365284213964586,-123.31037764776589,25.3,286.8758608239576
