,LAT,LON,SOG,COG
50,49.43484293531437,-123.30887033622247,0.7,340.4781450925962
51,49.434935584968486,-123.3110786608622,0.8,3.681686254164731
52,49.43424240571933,-123.3208084995646,1.3,353.76945498386544
53,49.43386855389285,-123.32468135165797,19.1,351.58200942061256
54,49.43053695098007,-123.33572763085793,19.1,335.1864738627312
55,49.43083230825113,-123.34303253984976,29.2,3.550132170509187
56,49.43104515382121,-123.35166445972584,23.4,2.168389814027279
57,49.431535863765866,-123.36334217269155,23.0,3.6908157832269097
58,49.43152499753459,-123.363511565987,21.0,354.3828211133662
59,49.43164144122178,-123.36686848552971,0.5,3.04567401604055
