,LAT,LON,SOG,COG
40,49.379791150649,-123.30218401583456,12.9,294.859944052706
41,49.380780562451335,-123.3015117900198,19.4,293.9213290388762
42,49.38257003190541,-123.29949866115943,16.1,306.29567206882666
43,49.38295130072831,-123.29914998090828,18.5,300.83957482714084
44,49.38649111721762,-123.29456706995066,2.3,310.2030923904842
45,49.38684974521487,-123.2945065805445,12.5,276.2834314347282
46,49.390657001574674,-123.29214501826807,21.2,292.0424802040795
47,49.390657001574674,-123.29214501826807,23.5,76.7478720412256
48,49.39406473044545,-123.29183643356619,19.6,273.38257959312295
49,49.39954455949012,-123.29246537089729,12.4,85.71624143241095
