,LAT,LON,SOG,COG
0,49.2991,-123.46484,27.5,342.5471507890437
1,49.30035349756221,-123.45332773077239,6.6,350.54282090967
2,49.301360177893486,-123.45098760731187,21.4,326.6615546160112
3,49.30545703386297,-123.44441163725978,9.9,316.38451540985625
4,49.30689371109914,-123.44082980668455,28.1,328.4731510069223
5,49.310817165467704,-123.43052152874355,26.2,329.7919825763714
6,49.31485242917297,-123.4212692681473,3.3,326.28979230196285
7,49.315407686655554,-123.42015515639476,14.1,322.6801658168076
8,49.31593612883094,-123.4142241438433,7.8,352.2369463266332
9,49.31698954795986,-123.41133127338361,21.3,330.88070443616147
10,49.32096811776636,-123.4046427746159,29.1,317.69729099384983
11,49.32410292395258,-123.39325599777759,20.6,337.15649170407494
12,49.326602031524885,-123.3853889095659,23.9,334.0770846683796
13,49.32909640665399,-123.37598510427706,16.1,337.90741619419157
14,49.33059072819883,-123.3695418923966,0.6,340.46009876121957
15,49.33061524264854,-123.36928987482841,3.5,351.5343989602511
16,49.33125412482138,-123.36817027605038,4.0,318.8745345023985
17,49.331430375061885,-123.3664931707272,13.0,350.86429078673683
18,49.333560603171335,-123.36203740199467,26.3,323.81149949616326
19,49.33765182533655,-123.35278726140578,25.4,325.90609481521716
20,49.33765182533655,-123.35278726140578,21.8,277.9351742206413
21,49.34380368346441,-123.34587394356143,10.9,306.28730687334394
22,49.34514474799867,-123.34396426869209,20.3,312.9344904803969
23,49.35051340180846,-123.34007615464682,9.6,295.3200273954621
24,49.352886546330744,-123.33795644088764,25.3,300.2633047289936
25,49.360582478347624,-123.33602393139603,20.0,279.3143242839101
26,49.36771600849119,-123.33386582038116,3.2,281.17605755930424
27,49.36837228400157,-123.33288759200126,4.8,314.22835376791863
28,49.37198530471055,-123.33058569299624,3.5,292.5890440303284
29,49.37374833015082,-123.32866196021709,29.1,305.4698061397422
30,49.3783280972734,-123.32293739694842,6.0,309.21808747780483
31,49.38423352757732,-123.31449900222034,25.4,313.0091029633969
32,49.388503862737316,-123.30867586153836,18.3,311.6730749876543
33,49.39508590836266,-123.30741773694314,1.3,277.1114610292945
34,49.399392864454775,-123.30559459829176,8.2,285.44346531850977
35,49.39953471067743,-123.30546094365772,2.0,301.5893483940915
36,49.40037067756656,-123.3047029501799,18.8,300.6150241352479
37,49.401244708391445,-123.30365417597628,19.4,308.06403271615943
38,49.401244708391445,-123.30365417597628,22.8,61.29663631090162
39,49.408823648560634,-123.30227505124223,28.2,276.77140185730207
40,49.41059933037848,-123.30296413292946,16.8,75.79084568017156
41,49.4165304056729,-123.30248756272725,21.3,273.0008201253441
42,49.41926934655804,-123.30215382728397,2.1,274.544925829296
43,49.42705273810973,-123.30140553610917,2.6,273.58825796823237
44,49.43426525025055,-123.29999002611912,14.6,277.29385363475393
45,49.43517625307246,-123.29984562105444,20.5,275.90201777937597
46,49.43517625307246,-123.29984562105444,30.0,331.3227594160958
47,49.43224429650038,-123.31065015452756,16.1,337.4125809365672
48,49.431611814250125,-123.31328591412232,21.5,339.8012037965582
49,49.4324143230204,-123.32230876016288,10.1,7.769024022277733
50,49.43247610565744,-123.3265204868754,26.2,1.2900754623961177
51,49.433293707665364,-123.33841221866712,0.2,6.02238747316855
52,49.43310979572108,-123.34955782825021,8.7,358.55491626828496
53,49.43282541168365,-123.35089269329546,13.9,341.91047449198607
54,49.43304249876566,-123.35688355003536,20.9,3.182416034933553
55,49.43242367427779,-123.36006423026333,2.8,343.3907381064963
56,49.43162077682484,-123.36904404748071,25.2,352.19732652414746
57,49.430419281975,-123.38128894743663,8.5,351.4490132105087
58,49.42977088173957,-123.38999798425014,3.4,353.4912296036617
