,LAT,LON,SOG,COG
0,49.2991,-123.46484,5.8,317.7684327533439
1,49.29992170186897,-123.4627233914348,15.0,329.3046995630567
2,49.301683065397974,-123.45695524067663,26.0,334.9679373255158
3,49.30444679823153,-123.44676176672834,16.1,337.4765056332395
4,49.3067084731786,-123.44086825226778,24.9,329.58994662664986
5,49.30803758342247,-123.43049659981538,10.7,348.90751036497556
6,49.30865989175522,-123.42605566874892,11.2,347.9020350840523
7,49.31047919293295,-123.4222008747025,2.9,324.1758240065818
8,49.310778974337595,-123.42105844459884,2.7,338.1319629318331
9,49.31093409290707,-123.41993715606469,17.8,348.0527976372772
10,49.31297792533593,-123.4130581052181,12.2,335.5589308362764
11,49.31486210683208,-123.40875498756341,26.7,326.18652363199925
12,49.31747222211969,-123.39814640284835,25.5,339.3722509879277
13,49.321365587318844,-123.38910557777432,5.5,326.6209122782033
14,49.321753059328344,-123.38684688143432,1.0,345.2944566655993
15,49.321902922565044,-123.3864895196151,12.7,327.31802301283255
16,49.324145915536384,-123.382329930551,15.5,320.47762430285303
17,49.326354250476555,-123.3766818493887,5.7,329.1108366891016
18,49.32736753161589,-123.37482315819504,23.9,320.1686670804578
19,49.328150085375135,-123.36474533741405,11.1,353.22086462157984
20,49.32881893308503,-123.36014428873098,25.2,347.45884010881923
21,49.33135901308144,-123.35017376821276,10.9,338.70044651525757
22,49.33195800651571,-123.34563656384563,23.2,348.57802310382243
23,49.33641856297752,-123.33853103270928,19.4,316.1487499440111
24,49.337458727155266,-123.33044686246018,3.3,348.8580799150166
25,49.33790729360123,-123.32922490418422,22.1,330.6741245447267
26,49.33790729360123,-123.32922490418422,20.6,299.5375950331255
27,49.33948540841289,-123.32873918234117,16.1,281.37160559930055
28,49.343101462107214,-123.32558221367061,9.3,299.7018285471003
29,49.35025965701816,-123.32418752257762,20.1,277.25400538634995
30,49.35397893241225,-123.32039660284329,3.9,303.65643512849033
31,49.360370765402315,-123.31637474026887,25.7,292.34154147902444
32,49.3633004627252,-123.31563155781255,5.8,279.4072393841288
33,49.365986532957976,-123.31323630053198,25.5,300.2153746910166
34,49.366563877911304,-123.31237764901344,12.5,314.165310928709
35,49.367303015824604,-123.31218889229726,17.0,279.4684621361494
36,49.3720487235612,-123.31008747844018,12.2,286.1273120429439
37,49.3748155218357,-123.3070985005875,0.7,305.1988833562845
38,49.382199109415204,-123.30613761505697,23.3,274.8563675970834
39,49.389205528571196,-123.30460884438855,19.2,278.1062739150463
40,49.39035243846428,-123.30306574852118,13.9,311.2909279874207
41,49.39059248058084,-123.3028523420166,20.0,300.12768677041294
42,49.39332342651284,-123.29943855422187,1.2,309.2113994866379
43,49.39760967620487,-123.29887892414477,17.2,274.8706590238369
44,49.39899581449287,-123.29771085162193,22.7,298.80944785587883
45,49.39899581449287,-123.29771085162193,16.0,276.45306012761745
46,49.40048316234206,-123.29865405985063,10.8,67.51708987493785
47,49.40461104701977,-123.29948101653738,8.2,82.55184348489804
48,49.41169618532564,-123.29738546679361,21.6,280.9226824306654
49,49.41608907894574,-123.29613266839729,17.7,280.5399779719448
50,49.42231837161,-123.30071898319055,2.1,64.3462611954704
51,49.42523026603604,-123.30161211283848,22.6,78.68620716885638
52,49.42829531201825,-123.30081925349752,16.1,279.5769395451483
53,49.42909707629727,-123.30092712398003,7.9,84.98493353827524
54,49.429830876389524,-123.30115987541635,16.3,78.31157469724508
55,49.434688341764314,-123.29978039985241,4.4,280.49282231519425
56,49.434688341764314,-123.29978039985241,5.2,344.97515395844783
57,49.434163333866714,-123.30211362943874,9.3,340.9653339033472
58,49.43207653529082,-123.30763685836631,22.9,329.9177814234773
59,49.42973324515438,-123.31810079486303,26.1,341.05403363222115
60,49.429334899566165,-123.32492421765305,16.2,354.8879020785202
61,49.42782072372336,-123.33526173816247,21.4,347.3471545474969
62,49.42727824782393,-123.33973789577091,6.8,349.47601765746566
63,49.42573313384245,-123.34387286096963,0.6,330.19445300462667
64,49.42570905041685,-123.34510618994689,0.3,358.2857492813039
65,49.42572912720283,-123.34625456372626,29.7,1.5357256773602614
66,49.423951473133165,-123.35332059263142,27.5,338.91216035167895
67,49.42382623091939,-123.35850765904601,1.6,357.88215595364494
68,49.42100155337903,-123.3690094340803,15.0,337.5965133627168
69,49.420933928602224,-123.37985753849826,4.4,359.45662505954306
70,49.42015189784315,-123.3818670018485,28.5,329.1819049494023
71,49.42010989375916,-123.38228752920341,10.4,351.295113111751
72,49.42010989375916,-123.38228752920341,1.6,350.04183934188245
73,49.42009478744287,-123.38475490179022,7.8,359.46323154987545
74,49.41952557645985,-123.39107634842038,22.6,352.14367635265535
75,49.4221629733888,-123.40137232344699,22.7,21.44224909077255
76,49.421917333410015,-123.40821162257261,14.8,356.85122447921583
