,LAT,LON,SOG,COG
0,49.2991,-123.46484,24.8,340.8922486066016
1,49.30120951515148,-123.45482152328456,24.7,342.1487801996902
2,49.3029910011005,-123.44469873498643,28.3,344.9336285617718
3,49.307989994359225,-123.43543404413417,29.8,320.4680048466094
4,49.31318369547528,-123.42558960878542,5.5,321.09593133553875
5,49.31421370761776,-123.42386645653261,6.0,317.5629713446753
6,49.31501661656695,-123.42163497612022,25.5,331.1725298246804
7,49.31950754908002,-123.41326800731879,5.8,320.6093907395801
8,49.32029146106006,-123.41111726101579,24.0,330.85650508401625
9,49.324478926165824,-123.4031926798322,14.3,321.045496793339
10,49.3255624001894,-123.39735142894975,3.2,344.15501682315085
11,49.32579085956872,-123.39603839052927,26.8,345.09320826170756
12,49.32890511804558,-123.38570387692614,17.8,335.2438611122898
13,49.33018989387171,-123.37840525209049,3.9,344.92319064980626
14,49.33041792225487,-123.37678627203002,0.6,347.8377767871056
15,49.330476050658824,-123.37654750673354,0.6,339.5693345567211
16,49.33050446454738,-123.37629645021933,0.9,350.17540616404244
17,49.33059306001417,-123.37593910845627,9.9,339.22551206896196
18,49.33103213400891,-123.37178902202331,6.4,350.803056380926
19,49.33141327560235,-123.36913449587111,4.1,347.6082427752563
20,49.33158111178111,-123.3674124177578,10.7,351.5175103192064
21,49.33225669506138,-123.36298762327621,7.8,346.8486409471702
22,49.33360424325659,-123.36039517302113,25.4,321.50128427790395
23,49.33699881109431,-123.35094091092857,3.6,331.21061313371126
24,49.337636293884835,-123.34976359306827,14.1,320.3540982886381
25,49.340045877804265,-123.34504486858616,17.4,321.99205956184517
26,49.341088535491,-123.33782867837635,22.5,347.52838402263774
27,49.341088535491,-123.33782867837635,15.0,277.7958335074801
28,49.34605098889777,-123.33052892793096,1.5,313.86169807959203
29,49.35270939124037,-123.32803300990224,24.1,283.7596271785065
30,49.359872049770686,-123.32309935739484,17.2,294.222832133503
31,49.36606546941405,-123.3147070494119,4.3,311.50596660920354
32,49.36724987397333,-123.31323260384173,15.7,309.1107222301115
33,49.36862481214353,-123.31179413358852,11.4,304.34175740790266
34,49.37440043354033,-123.3055307978074,2.0,305.30203450257255
35,49.37600171846323,-123.3052789645214,19.0,275.86312291767933
36,49.3822569957095,-123.30177350044401,14.5,290.095827397569
37,49.385319769897166,-123.29790741685231,3.9,309.48973197211797
38,49.38618216721714,-123.29758242097057,14.4,283.8211403160443
39,49.391808941134244,-123.29013060304061,11.0,310.8408323200198
40,49.391808941134244,-123.29013060304061,0.8,275.4045583179669
41,49.39868045970324,-123.29073563495098,26.6,86.71109852816899
42,49.40552648867746,-123.29127568719565,9.6,87.05316601820105
43,49.41242768657706,-123.2970226212317,25.5,61.48361045308355
44,49.42010124552002,-123.30175131686076,14.3,68.09975423200041
45,49.42161078973435,-123.3014042061138,1.1,278.5308960457023
46,49.42326567386182,-123.30168789711466,24.6,83.6194049071032
47,49.43033693259872,-123.30124746789048,15.2,272.3262785009443
48,49.431888860154174,-123.30190268809035,5.9,74.60461169965076
49,49.431888860154174,-123.30190268809035,1.5,358.9889086612011
50,49.42987771504698,-123.31199505699716,3.1,343.0142346576716
51,49.43079376240844,-123.32241104482866,26.5,7.6834094946420635
52,49.4293053038573,-123.33423486560405,28.7,349.0802051339567
53,49.42821367210831,-123.34680390600127,24.4,352.42009523603673
54,49.42755806755183,-123.34891728219498,29.7,334.5648734910378
55,49.42773085532567,-123.35145645923829,11.9,5.956930700995983
56,49.424994751248654,-123.36146258579134,18.4,337.2598150573589
57,49.425031263679934,-123.36392967836292,28.3,1.3006810294334912
58,49.425107429421864,-123.37414030860937,19.1,0.6590654854574325
59,49.423800804678926,-123.3798852700691,27.4,340.78010767540843
60,49.42366575189558,-123.38123090557802,18.2,351.2537047538652
61,49.42003791962301,-123.39118454796032,14.0,330.8109702917984
62,49.42003791962301,-123.39118454796032,4.4,6.491712359589712
63,49.421287809134824,-123.40155985414248,11.8,10.46664068154351
64,49.42373969923327,-123.41137325081937,2.6,20.961229293399597
