,LAT,LON,SOG,COG
0,49.2991,-123.46484,22.4,328.6727091642418
1,49.30289318292069,-123.45730800654677,4.6,322.3973036640621
2,49.303338649047625,-123.4554783786636,10.8,339.57769118910176
3,49.30503169913394,-123.45169578413022,29.5,325.60768361536606
4,49.30792788356592,-123.43998410905914,27.3,339.2795039109976
5,49.30927813499038,-123.42858165304138,15.1,349.73024984148367
6,49.30992309224193,-123.42224843109305,9.1,351.144760861903
7,49.31157702577191,-123.41932913049101,21.7,319.08931208064337
8,49.31411204009249,-123.41097318810218,13.3,335.10427847674674
9,49.31460745411887,-123.40537820257182,7.8,352.2847839086089
10,49.31566717158765,-123.4024907967861,1.1,330.68972251380234
11,49.31570001904901,-123.40202652707448,3.5,353.8232134785285
12,49.31624068811559,-123.40079210334206,28.0,326.1787853252443
13,49.32044773979995,-123.39079737354106,20.8,327.2190244806222
14,49.322640359553624,-123.38262795506208,18.2,337.67439301754195
15,49.32353039898897,-123.37502129939374,8.7,349.8483937238915
16,49.32407796970767,-123.37142354107655,0.9,346.89125617664627
17,49.32424828374653,-123.37114400642484,7.1,317.0119232155322
18,49.325542929486836,-123.36887126477397,0.7,318.92710240709323
19,49.32565973987204,-123.36863376244922,9.6,323.03983666756505
20,49.325933236252716,-123.36457899406024,23.6,354.1066846432338
21,49.329975554790224,-123.3566938069167,6.5,321.8881127140411
22,49.33104656229849,-123.35447263638646,9.3,323.5800998443798
23,49.332175689889894,-123.35092120238998,8.2,334.05672985345166
24,49.33366651365519,-123.34829006835834,19.0,319.0737012308148
25,49.33725464303593,-123.34237692123426,9.5,317.11934140722377
26,49.33844252981117,-123.33877479940766,4.4,333.2205175096778
27,49.33893655671125,-123.33706576217199,5.6,336.13616379271343
28,49.33916274257007,-123.3347126034601,9.4,351.63106590224754
29,49.34081213739926,-123.33161927346765,10.3,320.78393664632915
30,49.34081213739926,-123.33161927346765,17.7,297.6365742126857
31,49.34695493500824,-123.33015526200172,25.1,278.8504709734928
32,49.348158582252715,-123.3295038632087,21.7,289.47208725737585
33,49.35107396579548,-123.32843794947296,14.9,283.43351716156576
34,49.3569812591474,-123.3197599285427,8.9,313.8168658709318
35,49.364035652576,-123.31552741207639,8.5,291.39783855632055
36,49.367579551970515,-123.31210237023612,20.1,302.2582003971349
37,49.36976705220764,-123.31016945582921,9.3,299.98622924705364
38,49.375449497729086,-123.30711409471385,4.2,289.34534829500285
39,49.379120434924566,-123.30652225228407,16.5,276.00909506544735
40,49.38111505441061,-123.30523372598975,16.2,292.868185022181
41,49.38140025329809,-123.30506690183195,29.2,290.901628146419
42,49.38230568436455,-123.30452805997919,29.4,291.2329211697474
43,49.38915457765083,-123.29890383550453,7.1,298.19315574016986
44,49.39485525391589,-123.29751096763898,28.0,279.06103547260153
45,49.39921767930144,-123.29360977107059,10.6,300.26917131441286
46,49.401288863058916,-123.29170812997914,11.0,300.9295526242543
47,49.4015370877947,-123.29166547421788,21.2,276.3988052926823
48,49.4015370877947,-123.29166547421788,26.2,76.23406833892895
49,49.407348331470565,-123.29504981732065,25.6,69.19228885953206
50,49.408618033945224,-123.29484589403957,29.7,275.9826906184901
51,49.41131535827798,-123.29684919343082,9.5,64.14547835460137
52,49.41941928227184,-123.2986348976929,11.1,81.81974660283046
53,49.42619572538483,-123.30383019698915,20.8,63.431433798119194
54,49.43030257870266,-123.30510935855749,28.2,78.51670286092592
55,49.43279996770194,-123.30453272097988,9.9,278.5637595887297
56,49.43279996770194,-123.30453272097988,12.7,356.01675155613253
57,49.43265823096447,-123.31406227188221,8.5,358.69720660449855
58,49.43219736759506,-123.31588773491485,28.6,338.8394324800041
59,49.43126058170071,-123.32025322085137,3.2,341.7894319953334
60,49.42812308539121,-123.33184749416739,29.8,337.4712000577491
61,49.42711865555475,-123.34336092270165,16.7,352.3862956490177
62,49.42668106188226,-123.3497506478708,6.4,354.00873432136467
63,49.42601150305724,-123.3534839847853,26.0,344.62769130734796
64,49.42446510503699,-123.3624071774592,22.4,345.1248100814644
65,49.42468258156511,-123.3680560513148,14.2,3.379838032414284
66,49.424229554078984,-123.37130119751524,24.3,347.9214267211323
67,49.42423196177384,-123.37176919280259,12.8,0.4520555723941442
68,49.42406547213485,-123.37323627650655,16.1,350.1314785109072
69,49.42396421321772,-123.3851481906461,20.1,359.25791123349063
70,49.421246983813354,-123.39295589222198,19.8,331.9229530776789
71,49.421246983813354,-123.39295589222198,24.0,348.77473220523467
72,49.42247046967064,-123.40229943525384,3.4,11.353728387453074
73,49.42232592299375,-123.4042439097303,2.0,353.49958791134776
74,49.42237872306337,-123.40883802709543,12.8,1.0110924793334846
75,49.42396020480389,-123.4211525506928,19.4,11.142193254416412
